date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft
2008-08-28,-,bonrip,1b,2350,2349,-,-,1540,-
2008-08-28,-,bonrip,1e,2318,2319,-,-,1600,-
2008-08-28,-,bonrip,2c,2085,2086,-,-,1680,-
2008-08-28,-,bonrip,6b,2359,2047,-,-,1770,-
2008-08-28,-,bonrip,3a,2344,2345,-,-,1850,-
2008-08-28,-,bonrip,1c,2342,2343,-,-,1960,-
2008-08-28,-,bonrip,8c,1973,1974,-,-,-,-
2008-08-28,-,bonrip,9b,2360,2361,-,-,-,-
2008-08-29,-,bonrip,7a,2379,2380,m,-,900,117
2008-08-29,-,bonrip,5a,2376,2375,m,-,930,116
2008-08-29,-,bonrip,4a,2373,2374,f,-,1180,126
2008-08-29,-,bonrip,7b,2377,2378,f,-,1110,123
2008-08-29,-,bonrip,9c,2381,2382,f,-,880,114
2008-08-29,-,bonrip,9a,2383,2384,f,-,380,79
2008-08-29,-,bonrip,5d,2334,2335,-,-,830,-
2008-08-29,-,bonrip,2c,2328,2372,-,-,1180,-
2008-08-29,-,bonrip,2a,2357,2358,-,-,1250,-
2008-08-29,-,bonrip,2d,2350,2349,-,-,1520,-
2008-08-29,-,bonrip,1e,2318,2319,-,-,1540,-
2008-08-29,-,bonrip,4d,2344,2345,-,-,1700,-
2008-08-29,-,bonrip,2b,2085,2086,-,-,1780,-
2008-09-02,-,bonbs,2c,2467,2468,m,a,1780,146
2008-09-02,-,bonbs,5d,1706,1707,m,a,1540,144
2008-09-02,-,bonbs,9b,2443,2444,m,a,1780,144
2008-09-02,-,bonbs,6c,2409,2410,m,a,1610,141
2008-09-02,-,bonbs,3d,1712,1713,m,a,1640,140
2008-09-02,-,bonbs,7d,2415,2416,m,a,1500,137
2008-09-02,-,bonbs,4d,2429,2430,m,a,1440,128
2008-09-02,-,bonbs,8a,2493,2494,f,a,1570,146
2008-09-02,-,bonbs,8c,2455,2456,f,a,1640,142
2008-09-02,-,bonbs,1e,2465,1720,f,a,1720,140
2008-09-02,-,bonbs,3c,1714,1715,f,a,1390,138
2008-09-02,-,bonbs,8e,2497,2498,f,a,1450,138
2008-09-02,-,bonbs,3e,1710,1711,m,j,860,125
2008-09-02,-,bonbs,8b,2495,2496,m,j,860,108
2008-09-02,-,bonbs,9c,2489,2490,f,j,1060,150
2008-09-02,-,bonbs,2e,1718,1719,f,j,1280,140
2008-09-02,-,bonbs,2b,1716,1717,f,j,1170,136
2008-09-02,-,bonbs,6e,1704,1705,f,j,870,119
2008-09-02,-,bonbs,4a,1708,1709,f,j,1040,116
2008-09-02,-,bonbs,7e,2499,2500,f,j,860,115
2008-09-02,-,bonbs,9a,2491,2492,f,j,990,115
2008-09-02,-,bonbs,7b,1701,1703,-,j,1260,140
2008-09-03,-,bonbs,7d,1704,1705,-,-,880,-
2008-09-03,-,bonbs,8c,2499,2500,-,-,910,-
2008-09-03,-,bonbs,5c,1708,1709,-,-,1060,-
2008-09-03,-,bonbs,7a,2415,2416,-,-,1450,-
2008-09-03,-,bonbs,9a,2447,2448,m,a,1670,154
2008-09-03,-,bonbs,3d,2461,2462,m,a,1650,140
2008-09-03,-,bonbs,5d,1733,1734,m,a,1380,137
2008-09-03,-,bonbs,7c,2423,2424,m,a,1480,137
2008-09-03,-,bonbs,3e,2481,2482,m,a,1590,137
2008-09-03,-,bonbs,5e,1731,1732,f,a,1760,151
2008-09-03,-,bonbs,1c,2487,2488,f,a,1350,141
2008-09-03,-,bonbs,1e,2439,2440,f,a,1520,140
2008-09-03,-,bonbs,4d,1737,1738,f,a,1380,137
2008-09-03,-,bonbs,9c,1723,1724,m,j,1150,142
2008-09-03,-,bonbs,8e,2405,2406,m,j,1080,134
2008-09-03,-,bonbs,8b,2449,2450,m,j,1340,134
2008-09-03,-,bonbs,2e,1741,1742,f,j,1190,140
2008-09-03,-,bonbs,4c,1735,1736,f,j,1170,139
2008-09-03,-,bonbs,8d,1727,1728,f,j,1190,133
2008-09-03,-,bonbs,6c,2473,2474,f,j,1070,129
2008-09-03,-,bonbs,3b,1739,1740,f,j,1000,124
2008-09-03,-,bonbs,9b,1725,1726,f,j,890,115
2008-09-03,-,bonbs,7b,1729,1730,f,j,840,106
2008-09-04,-,bonbs,5e,1710,1711,-,-,800,-
2008-09-04,-,bonbs,7c,1729,1730,-,-,820,-
2008-09-04,-,bonbs,9a,2491,2492,-,-,870,-
2008-09-04,-,bonbs,8b,2495,2496,-,-,880,-
2008-09-04,-,bonbs,6d,1704,1705,-,-,905,-
2008-09-04,-,bonbs,4c,1708,1709,-,-,960,-
2008-09-04,-,bonbs,6c,2473,2474,-,-,1060,-
2008-09-04,-,bonbs,3b,1739,1740,-,-,1070,-
2008-09-04,-,bonbs,7d,1727,1728,-,-,1160,-
2008-09-04,-,bonbs,9c,2449,2450,-,-,1220,-
2008-09-04,-,bonbs,7e,2405,2406,-,-,1250,-
2008-09-04,-,bonbs,2c,1716,1717,-,-,1270,-
2008-09-04,-,bonbs,3e,2429,2430,-,-,1380,-
2008-09-04,-,bonbs,1c,2487,2488,-,-,1430,-
2008-09-04,-,bonbs,1a,2439,2440,-,-,1580,-
2008-09-04,-,bonbs,7b,2447,2448,-,-,1650,-
2008-09-04,-,bonbs,5d,2433,2434,m,a,1270,-
2008-09-04,-,bonbs,4d,1747,1748,m,a,1310,145
2008-09-04,-,bonbs,4e,2407,2408,f,a,1560,-
2008-09-04,-,bonbs,9b,2401,2402,f,a,-,-
2008-09-04,-,bonbs,3a,1749,1750,-,a,1350,138
2008-09-04,-,bonbs,9d,1743,1744,m,j,1220,135
2008-09-04,-,bonbs,1b,1753,1754,m,j,1220,135
2008-09-04,-,bonbs,8d,1745,1746,f,j,1060,139
2008-09-04,-,bonbs,2e,1751,1752,f,j,1285,135
2008-09-05,-,bonbs,8d,1729,1730,-,-,800,-
2008-09-05,-,bonbs,9a,2491,2492,-,-,910,-
2008-09-05,-,bonbs,7e,1704,1705,-,-,960,-
2008-09-05,-,bonbs,5d,1708,1709,-,-,960,-
2008-09-05,-,bonbs,7c,1727,1728,-,-,1020,-
2008-09-05,-,bonbs,9c,2489,2490,-,-,1150,-
2008-09-05,-,bonbs,8b,2449,2450,-,-,1160,-
2008-09-05,-,bonbs,9e,2473,2474,-,-,1240,-
2008-09-05,-,bonbs,2b,1716,1717,-,-,1260,-
2008-09-05,-,bonbs,1d,2487,2488,-,-,1325,-
2008-09-05,-,bonbs,4b,2433,2434,-,-,1340,-
2008-09-05,-,bonbs,6c,2497,2498,-,-,1410,-
2008-09-05,-,bonbs,3c,1712,1713,-,-,1570,-
2008-09-05,-,bonbs,2c,1721,1722,-,-,1625,-
2008-09-05,-,bonbs,9d,2455,2456,-,-,1670,-
2008-09-05,-,bonbs,5e,1759,1760,f,a,1410,142
2008-09-05,-,bonbs,2e,1763,1764,m,j,1190,135
2008-09-05,-,bonbs,1e,1767,1768,f,j,1250,140
2008-09-05,-,bonbs,1c,1765,1766,f,j,1270,121
2008-09-05,-,bonbs,8a,1757,1758,f,j,780,116
2008-09-05,-,bonbs,8e,1755,1756,-,j,1020,129
2008-09-05,-,bonbs,3e,1761,1762,-,j,760,105
2008-11-17,-,bonrip,6a,2077,2078,m,-,1550,145
2008-11-17,-,bonrip,5d,2376,2375,m,-,1440,139
2008-11-17,-,bonrip,4b,2094,2385,m,-,1880,139
2008-11-17,-,bonrip,4e,2085,2086,m,-,1800,138
2008-11-17,-,bonrip,4d,2368,2369,f,-,1580,145
2008-11-17,-,bonbs,7b,2447,2448,m,a,1690,-
2008-11-17,-,bonbs,7a,b2409,b2410,m,a,1720,150
2008-11-17,-,bonbs,9c,1725,1726,f,j,1190,-
2008-11-17,-,bonbs,2e,1765,1766,f,j,1350,-
2008-11-17,-,bonbs,4c,1751,1752,f,j,1440,-
2008-11-17,-,bonbs,9b,2489,2490,f,j,1460,-
2008-11-17,-,bonbs,3e,b2407,b2408,-,-,1480,135
2008-11-18,-,bonrip,10c,2388,2389,m,-,1310,130
2008-11-18,-,bonrip,4d,2370,2371,f,-,1650,139
2008-11-18,-,bonrip,10e,2386,2387,f,-,1560,136
2008-11-18,-,bonrip,6c,2376,2375,-,-,1340,-
2008-11-18,-,bonrip,4c,2368,2369,-,-,1430,-
2008-11-18,-,bonrip,4a,2094,2385,-,-,1840,-
2008-11-18,-,bonbs,7a,2447,2448,-,-,1660,148
2008-11-18,-,bonbs,3d,1712,1713,m,a,1700,150
2008-11-18,-,bonbs,7d,2409,2410,m,a,1650,140
2008-11-18,-,bonbs,2e,2465,1720,f,a,1640,-
2008-11-18,-,bonbs,3e,2407,2408,f,a,1720,-
2008-11-18,-,bonbs,5c,2429,2430,m,j,1270,139
2008-11-18,-,bonbs,8d,2405,2406,f,j,1400,143
2008-11-18,-,bonbs,9a,2491,2492,f,j,1220,138
2008-11-18,-,bonbs,8a,1757,1758,f,j,1350,135
2008-11-18,-,bonbs,4c,b2411,b2412,f,-,1410,140
2008-11-19,-,bonrip,9c,2207,2208,f,-,1625,139
2008-11-19,-,bonrip,8c,2205,2206,f,-,1500,138
2008-11-19,-,bonbs,2c,b2501,b2502,f,-,-,127
2008-11-19,-,bonrip,9a,2388,2389,-,-,1220,-
2008-11-19,-,bonrip,6e,2376,2375,-,-,1320,-
2008-11-19,-,bonrip,6b,2077,2078,-,-,1430,-
2008-11-19,-,bonrip,5c,2094,2385,-,-,1750,-
2008-11-19,-,bonrip,4d,2085,2086,-,-,1850,-
2008-11-19,-,bonbs,3e,b2407,b2408,-,-,-,-
2008-11-19,-,bonbs,7b,1757,1758,-,-,-,-
2008-11-19,-,bonbs,8d,2447,2448,-,-,-,-
2008-11-19,-,bonbs,8e,2405,2406,-,-,-,-
2008-11-19,-,bonrip,7c,2204,2205,-,-,1350,134
2008-11-19,-,bonbs,9c,2443,2444,m,a,-,149
2008-11-19,-,bonbs,6c,2415,2416,m,a,-,140
2008-11-19,-,bonbs,5e,1706,1707,m,a,-,138
2008-11-19,-,bonbs,4d,1737,1738,f,a,-,148
2008-11-19,-,bonbs,1a,1747,1748,f,a,-,140
2008-11-19,-,bonbs,9a,2401,2402,f,a,-,140
2008-11-19,-,bonbs,3d,2481,2482,f,a,-,136
2008-11-19,-,bonbs,1b,2487,2488,f,j,-,142
2008-11-20,-,bonbs,7e,b2501,b2502,-,-,1160,-
2008-11-20,-,bonbs,9a,2491,2492,-,-,1190,-
2008-11-20,-,bonbs,8d,b2411,b2412,-,-,1240,-
2008-11-20,-,bonbs,4a,2429,2430,-,-,1250,-
2008-11-20,-,bonbs,8a,1757,1758,-,-,1250,-
2008-11-20,-,bonbs,8e,2405,2406,-,-,1270,-
2008-11-20,-,bonrip,6c,2376,2375,-,-,1290,-
2008-11-20,-,bonrip,9b,2388,2389,-,-,1300,-
2008-11-20,-,bonrip,7d,2077,2078,-,-,1370,-
2008-11-20,-,bonrip,4b,2368,2369,-,-,1390,-
2008-11-20,-,bonbs,3e,b2407,b2408,-,-,1400,-
2008-11-20,-,bonbs,9c,2489,2490,-,-,1400,-
2008-11-20,-,bonrip,10a,2386,2387,-,-,1505,-
2008-11-20,-,bonbs,1a,2487,2488,-,-,1570,-
2008-11-20,-,bonbs,7d,2415,2416,-,-,1590,-
2008-11-20,-,bonrip,3d,2370,2371,-,-,1590,-
2008-11-20,-,bonbs,7b,2447,2448,-,-,1600,-
2008-11-20,-,bonbs,4d,1737,1738,-,-,1670,-
2008-11-20,-,bonrip,2c,2085,2086,-,-,1690,-
2008-11-20,-,bonrip,5b,2094,2385,-,-,1750,-
2008-11-20,-,bonbs,4c,1751,1752,-,-,1420,146
2009-03-02,-,bonrip,10c,1774,1775,m,-,1300,130
2009-03-02,-,bonrip,4d,2368,2369,f,-,1470,-
2009-03-02,-,bonrip,1c,1770,1771,f,-,1040,140
2009-03-02,-,bonrip,6b,2059,2062,-,-,1470,-
2009-03-02,-,bonrip,4c,2094,2385,-,-,1610,-
2009-03-02,-,bonrip,3e,2085,2086,-,-,1650,-
2009-03-02,-,bonrip,2d,1772,1773,-,-,1350,138
2009-03-02,-,bonbs,8d,2497,2498,f,a,1390,-
2009-03-02,-,bonrip,7d,2308,2309,f,a,1675,-
2009-03-02,-,bonbs,2b,2487,2488,f,j,1450,-
2009-03-03,-,bonrip,4c,2368,2369,-,-,1290,-
2009-03-03,-,bonbs,3a,2487,2488,-,-,1400,-
2009-03-03,-,bonrip,6a,2059,2062,-,-,1470,-
2009-03-03,-,bonrip,3b,2094,2385,-,-,1670,-
2009-03-04,-,bonrip,5c,2344,2345,f,-,1800,-
2009-03-04,-,bonrip,1b,1772,1773,-,-,1300,-
2009-03-04,-,bonrip,10e,1774,1775,-,-,1360,-
2009-03-04,-,bonrip,3c,2368,2389,-,-,1420,-
2009-03-04,-,bonbs,3a,2487,2488,-,-,1490,-
2009-03-04,-,bonrip,4b,2094,2385,-,-,1590,-
2009-03-04,-,bonrip,1c,2085,2086,-,-,1800,-
2009-03-04,-,bonrip,7a,2059,2062,-,-,-,-
2009-03-04,-,bonbs,1e,1721,1722,m,a,1540,-
2009-03-04,-,bonbs,4d,1737,1738,f,a,1500,-
2009-03-05,-,bonrip,10c,1776,1777,m,-,1600,143
2009-03-05,-,bonrip,9e,2205,2206,f,-,1580,-
2009-03-05,-,bonrip,2b,1778,1779,-,-,-,-
2009-03-05,-,bonrip,10d,1774,1775,-,-,1330,-
2009-03-05,-,bonbs,2b,2487,2488,-,-,1410,-
2009-03-05,-,bonbs,4d,1737,1738,-,-,1490,-
2009-03-05,-,bonbs,2c,1721,1722,-,-,1540,-
2009-03-05,-,bonrip,3b,2368,2369,-,-,-,-
2009-03-05,-,bonrip,4b,2344,2345,-,-,-,-
2009-03-05,-,bonrip,5d,2094,2385,-,-,-,-
2009-03-05,-,bonrip,7b,2059,2062,-,-,-,-
2009-03-05,-,bonbs,8d,2423,2424,m,a,1430,-
2009-03-05,-,bonrip,1e,2034,2035,f,a,-,-
2009-09-15,-,bonrip,4b,3025,3026,m,-,1670,145
2009-09-15,-,bonrip,5b,3029,3030,m,-,1240,140
2009-09-15,-,bonrip,5a,3027,3028,m,-,1260,135
2009-09-15,-,bonrip,6e,3033,3034,m,-,900,112
2009-09-15,-,bonrip,7a,3037,3038,f,-,1890,148
2009-09-15,-,bonrip,10a,2340,2341,f,-,1620,140
2009-09-15,-,bonrip,3a,3023,3024,f,-,1240,125
2009-09-15,-,bonrip,5c,3031,3032,f,-,1070,122
2009-09-15,-,bonrip,1b,3019,3020,f,-,970,111
2009-09-15,-,bonrip,1d,3017,3018,-,-,1750,-
2009-09-15,-,bonrip,3b,2368,2369,-,-,1770,-
2009-09-15,-,bonrip,2d,2085,2086,-,-,1790,-
2009-09-15,-,bonrip,9a,2308,2309,-,-,1900,-
2009-09-15,-,bonrip,6b,3035,3036,-,-,1950,-
2009-09-15,-,bonrip,5d,2344,2345,-,-,2060,-
2009-09-15,-,bonrip,2c,3021,3022,-,-,1250,138
2009-09-16,-,bonrip,6b,3049,3050,m,-,1420,140
2009-09-16,-,bonrip,7a,3051,3052,m,-,1570,139
2009-09-16,-,bonrip,1d,3039,3040,m,-,1180,135
2009-09-16,-,bonrip,2c,3041,3042,f,-,1300,143
2009-09-16,-,bonrip,4c,2368,2369,f,-,1710,138
2009-09-16,-,bonrip,1b,2085,2086,f,-,1710,131
2009-09-16,-,bonrip,6c,3047,3048,f,-,1050,120
2009-09-16,-,bonrip,6d,3033,3034,-,-,890,-
2009-09-16,-,bonrip,5b,3023,3024,-,-,1190,-
2009-09-16,-,bonrip,5a,3045,3046,-,-,1370,-
2009-09-16,-,bonrip,9b,3053,3054,-,-,1410,-
2009-09-16,-,bonrip,8a,2028,2029,-,-,1570,-
2009-09-16,-,bonrip,3e,3043,3044,-,-,1600,-
2009-09-16,-,bonrip,8c,2308,2309,-,-,1820,-
2009-09-16,-,bonrip,5c,2344,2345,-,-,2060,-
2009-09-17,-,bonrip,9b,3076,3078,m,-,1570,142
2009-09-17,-,bonrip,3e,3057,3058,m,-,1510,140
2009-09-17,-,bonrip,1d,3055,3056,m,-,1530,140
2009-09-17,-,bonrip,7c,3071,3072,m,-,1620,135
2009-09-17,-,bonrip,4a,3063,3064,m,-,1300,132
2009-09-17,-,bonrip,7e,3073,3074,m,-,1370,131
2009-09-17,-,bonrip,4b,3061,3062,m,-,1190,128
2009-09-17,-,bonrip,10c,3081,3082,f,-,1310,140
2009-09-17,-,bonrip,6d,3065,3066,f,-,1590,138
2009-09-17,-,bonrip,10e,3079,3080,f,-,1430,135
2009-09-17,-,bonrip,4e,3059,3060,f,-,1220,131
2009-09-17,-,bonrip,7a,3069,3070,f,-,1060,122
2009-09-17,-,bonrip,6b,3067,3068,f,-,970,118
2009-09-17,-,bonrip,6c,3033,3034,-,-,850,-
2009-09-17,-,bonrip,6e,3047,3048,-,-,970,-
2009-09-17,-,bonrip,5c,3031,3032,-,-,1070,-
2009-09-17,-,bonrip,3b,3023,3024,-,-,1140,-
2009-09-17,-,bonrip,1b,3039,3040,-,-,1250,-
2009-09-17,-,bonrip,10d,3053,3054,-,-,1420,-
2009-09-17,-,bonrip,8d,2388,2389,-,-,1550,-
2009-09-17,-,bonrip,1c,2085,2086,-,-,1600,-
2009-09-17,-,bonrip,9a,2040,2041,-,-,1600,-
2009-09-17,-,bonrip,8b,2028,2029,-,-,1630,-
2009-09-17,-,bonrip,2d,3043,3044,-,-,1640,-
2009-09-17,-,bonrip,3c,3025,3026,-,-,1670,-
2009-09-17,-,bonrip,4d,2368,2369,-,-,1720,-
2009-09-17,-,bonrip,5d,2085,2086,-,-,1730,-
2009-09-17,-,bonrip,2e,2017,3018,-,-,1750,-
2009-09-17,-,bonrip,9e,2308,2309,-,-,1770,-
2009-09-17,-,bonrip,5e,2344,2345,-,-,1870,-
2009-09-18,-,bonrip,3e,2085,2086,m,-,1600,136
2009-09-18,-,bonrip,7c,3089,3090,f,-,1440,142
2009-09-18,-,bonrip,4a,3087,3088,f,-,1620,141
2009-09-18,-,bonrip,4e,3085,3086,f,-,1430,140
2009-09-18,-,bonrip,7d,3091,3092,f,-,1350,135
2009-09-18,-,bonrip,2e,3083,3084,f,-,1210,133
2009-09-18,-,bonrip,8e,3093,3094,f,-,1010,113
2009-09-18,-,bonrip,6d,3033,3034,-,-,840,-
2009-09-18,-,bonrip,5d,3047,3048,-,-,850,-
2009-09-18,-,bonrip,5b,3023,3024,-,-,1020,-
2009-09-18,-,bonrip,4b,3061,3062,-,-,1080,-
2009-09-18,-,bonrip,5c,3031,3032,-,-,1090,-
2009-09-18,-,bonrip,1c,3039,3040,-,-,1150,-
2009-09-18,-,bonrip,8a,3063,3064,-,-,1190,-
2009-09-18,-,bonrip,10d,3076,3078,-,-,1260,-
2009-09-18,-,bonrip,10e,3053,3054,-,-,1270,-
2009-09-18,-,bonrip,10c,3095,3096,-,-,1320,-
2009-09-18,-,bonrip,3c,3059,3060,-,-,1340,-
2009-09-18,-,bonrip,5a,3045,3046,-,-,1360,-
2009-09-18,-,bonrip,9b,3079,3080,-,-,1460,-
2009-09-18,-,bonrip,1d,3055,3056,-,-,1470,-
2009-09-18,-,bonrip,10a,2340,2341,-,-,1540,-
2009-09-18,-,bonrip,2c,3057,3058,-,-,1560,-
2009-09-18,-,bonrip,7b,3051,3052,-,-,1610,-
2009-09-18,-,bonrip,4c,3025,3026,-,-,1630,-
2009-09-18,-,bonrip,8d,2308,2309,-,-,1640,-
2009-09-18,-,bonrip,3d,3043,3044,-,-,1660,-
2009-09-18,-,bonrip,6e,2344,2345,-,-,1750,-
2009-09-18,-,bonrip,3b,2368,2369,-,-,1770,-
2010-05-25,-,bonrip,10c,2388,2389,-,-,1180,-
2010-05-25,-,bonrip,5d,a3120,a3121,f,-,1710,132
2010-05-25,-,bonrip,5b,a3071,a3072,-,-,1410,-
2010-05-25,-,bonrip,4c,a3087,a3088,-,-,1820,-
2010-05-25,-,bonrip,2b,a3122,a3123,f,-,1550,140
2010-05-26,-,bonrip,10e,a3124,a3125,f,-,1750,139
2010-05-26,-,bonrip,9b,2388,2389,-,-,1190,-
2010-05-26,-,bonrip,8b,a3126,a3127,m,-,1330,138
2010-05-26,-,bonrip,6e,a3071,a3072,-,-,1350,-
2010-05-26,-,bonrip,3b,a3087,a3088,-,-,1730,-
2010-05-26,-,bonrip,2a,2085,2086,-,-,1590,-
2010-05-26,-,bonrip,1e,a3104,a3105,-,-,1500,-
2010-05-27,-,bonrip,1c,2085,2086,-,-,1560,-
2010-05-27,-,bonrip,1e,a3104,a3105,-,-,-,-
2010-05-27,-,bonrip,2b,a3128,a3129,f,-,1320,125
2010-05-27,-,bonrip,3a,a3087,a3088,-,-,-,-
2010-05-27,-,bonrip,3c,a3120,a3121,-,-,-,-
2010-05-27,-,bonrip,4c,a3063,a3064,m,-,1180,134
2010-05-27,-,bonrip,5b,a3065,a3066,m,-,1370,139
2010-05-27,-,bonrip,6e,a3071,a3072,-,-,1220,-
2010-05-27,-,bonrip,7b,a3089,a3090,-,-,1500,-
2010-05-27,-,bonrip,9a,a3130,a3131,f,-,1350,130
2010-05-27,-,bonrip,9c,2388,2389,m,-,1150,133
2010-05-27,-,bonrip,10d,a3124,a3125,-,-,-,-
2010-05-28,-,bonrip,10e,a3124,a3125,-,-,1690,-
2010-05-28,-,bonrip,9c,a3089,a3090,-,-,1440,-
2010-05-28,-,bonrip,8b,a3130,a3131,-,-,1350,-
2010-05-28,-,bonrip,7b,a2388,a3133,-,-,1180,-
2010-05-28,-,bonrip,6a,a3091,a3092,-,-,1365,-
2010-05-28,-,bonrip,6e,a2085,a2086,-,-,1600,-
2010-05-28,-,bonrip,5b,a3063,a3064,-,-,1150,-
2010-05-28,-,bonrip,5a,a3065,a3066,-,-,1350,-
2010-05-28,-,bonrip,4d,a3120,a3121,-,-,1530,-
2010-05-28,-,bonrip,1e,a3104,a3105,-,-,1610,-
2010-05-28,-,bonrip,1a,a3134,a3135,f,-,1400,138
2010-09-08,-,bonrip,1c,a3148,a3149,f,-,1590,139
2010-09-08,-,bonrip,1d,2085,2086,m,-,1810,140
2010-09-08,-,bonrip,2e,a3150,a3151,f,-,1580,148
2010-09-08,-,bonrip,3b,a3063,a3064,-,-,1480,-
2010-09-08,-,bonrip,3d,a3144,a3145,-,-,1590,-
2010-09-08,-,bonrip,6d,a3152,a3153,f,-,1190,134
2010-09-08,-,bonrip,6c,a3091,a3092,-,-,1700,-
2010-09-08,-,bonrip,6b,a3154,a3155,f,-,1440,145
2010-09-08,-,bonrip,8b,a3130,a3131,-,-,1430,-
2010-09-08,-,bonrip,8a,a3089,a3090,-,-,1710,-
2010-09-09,-,bonrip,10e,a3156,a3157,f,-,1520,146
2010-09-09,-,bonrip,9d,a3130,a3131,-,-,-,-
2010-09-09,-,bonrip,9a,a3158,a3159,f,-,1360,143
2010-09-09,-,bonrip,6a,a3160,a3161,f,-,1210,128
2010-09-09,-,bonrip,5e,a3152,a3153,-,-,1220,-
2010-09-09,-,bonrip,5a,a3162,a3163,f,-,1270,140
2010-09-09,-,bonrip,4a,a3164,a3165,f,-,1330,146
2010-09-09,-,bonrip,4b,a3166,a3167,f,-,1470,134
2010-09-09,-,bonrip,4c,a3063,a3064,-,-,1330,-
2010-09-09,-,bonrip,4d,a3128,a3129,-,-,1580,-
2010-09-09,-,bonrip,3c,a3168,a3169,f,-,1240,135
2010-09-09,-,bonrip,2c,2085,2086,-,-,1810,-
2010-09-09,-,bonrip,1d,a3148,a3149,-,-,1570,-
2010-09-09,-,bonrip,1c,a3150,a3151,-,-,1600,-
2010-09-09,-,bonrip,1b,a3170,a3171,f,-,1620,128
2010-09-10,-,bonrip,1a,a3170,a3171,-,-,1570,-
2010-09-10,-,bonrip,1b,2085,2086,-,-,-,-
2010-09-10,-,bonrip,1d,a3150,a3151,-,-,1540,-
2010-09-10,-,bonrip,2e,a3172,a3173,f,-,1210,127
2010-09-10,-,bonrip,2d,a3174,a3175,f,-,1320,133
2010-09-10,-,bonrip,2c,a3176,a3177,f,-,940,118
2010-09-10,-,bonrip,2b,a3134,a3135,-,-,1640,-
2010-09-10,-,bonrip,2a,a3128,a3129,-,-,-,-
2010-09-10,-,bonrip,4b,a3063,a3064,-,-,1360,-
2010-09-10,-,bonrip,5b,a3178,a3179,f,-,1190,120
2010-09-10,-,bonrip,5c,a3180,a3181,f,-,1380,146
2010-09-10,-,bonrip,6e,a3152,a3153,-,-,1060,-
2010-09-10,-,bonrip,6b,a3091,a3092,-,-,1660,-
2010-09-10,-,bonrip,7a,a3182,a3183,f,-,1430,135
2010-09-10,-,bonrip,7b,a3184,a3185,f,-,1410,130
2010-09-10,-,bonrip,7c,a3186,a3187,f,-,990,121
2010-09-10,-,bonrip,7d,a3188,a3189,f,-,900,116
2010-09-10,-,bonrip,7e,a3190,a3191,f,-,1350,149
2010-09-10,-,bonrip,8d,a3192,a3193,f,-,1010,122
2010-09-10,-,bonrip,8b,a3130,a3131,-,-,1410,-
2010-09-10,-,bonrip,9b,a3089,a3090,-,-,1650,-
2010-09-10,-,bonrip,9c,a3138,a3139,-,-,1580,-
2010-09-10,-,bonrip,10d,a3156,a3157,-,-,1560,-
2010-09-10,-,bonrip,10e,a3194,a3195,f,-,1290,135
2010-09-11,-,bonrip,1a,2085,2086,-,-,1660,-
2010-09-11,-,bonrip,1b,a3148,a3149,-,-,-,-
2010-09-11,-,bonrip,1c,a3150,a3151,-,-,1430,-
2010-09-11,-,bonrip,2e,a3172,a3173,-,-,1210,-
2010-09-11,-,bonrip,2c,a3176,a3177,-,-,890,-
2010-09-11,-,bonrip,2b,a3063,a3064,-,-,1370,-
2010-09-11,-,bonrip,2a,a3134,a3135,-,-,1750,-
2010-09-11,-,bonrip,3a,a3087,a3088,-,-,1910,-
2010-09-11,-,bonrip,3c,a3168,a3169,-,-,1290,-
2010-09-11,-,bonrip,3e,a3196,a3197,f,-,1290,139
2010-09-11,-,bonrip,4e,a3198,a3199,f,-,1230,134
2010-09-11,-,bonrip,4d,a3128,a3129,-,-,1600,-
2010-09-11,-,bonrip,4a,a3184,a3185,-,-,1340,-
2010-09-11,-,bonrip,5a,a3091,a3092,-,-,1760,-
2010-09-11,-,bonrip,5b,a3162,a3163,-,-,1290,-
2010-09-11,-,bonrip,6c,a3180,a3181,-,-,1480,-
2010-09-11,-,bonrip,6b,a3178,a3179,-,-,1050,-
2010-09-11,-,bonrip,6a,a3190,a3191,-,-,1500,-
2010-09-11,-,bonrip,7e,a3188,a3189,-,-,860,-
2010-09-11,-,bonrip,9a,a3194,a3195,-,-,1260,-
2010-09-11,-,bonrip,9c,a3130,a3131,-,-,1310,-
2010-09-11,-,bonrip,10a,a3201,a3202,m,-,1590,130
2011-05-24,-,bonrip,5a,a3091,a3092,f,-,720,141
2011-05-24,-,bonrip,5e,a3087,a3088,-,-,1670,140
2011-05-24,-,bonrip,6b,a3091,a3092,-,-,820,-
2011-05-24,-,bonrip,8b,a3130,a3131,f,-,1480,138
2011-05-24,-,bonrip,9e,a3214,a3215,m,-,1110,134
2011-05-24,-,bonrip,10e,a3124,a3125,f,-,1640,145
2011-05-25,-,bonrip,2e,a3220,a3149,-,-,1610,-
2011-05-25,-,bonrip,2a,a3087,a3088,f,-,1560,144
2011-05-25,-,bonrip,7c,a3091,a3092,-,-,-,-
2011-05-25,-,bonrip,8b,a3130,a3131,-,-,-,-
2011-05-25,-,bonrip,9b,a3214,a3215,-,-,-,-
2011-05-25,-,bonrip,10e,a3124,a3125,-,-,-,-
2011-05-26,-,bonrip,1e,a3220,a3149,-,-,-,-
2011-05-26,-,bonrip,6d,a3087,a3088,-,-,1600,-
2011-05-26,-,bonrip,7b,a3130,a3131,-,-,1400,-
