Date,Mound ID,Animal ID,Capture Type,Sex,Repro,Animal Mass
7/28/2005,6905,210,RC,F,PL,140
7/28/2005,5105,213,RC,F,PL,144
7/28/2005,12805,217,RC,F,PL,142
7/28/2005,12505,229,RC,F,PL,141
7/28/2005,3005,232,RC,M,NS,140
7/28/2005,12905,234,RC,M,NS,131
7/28/2005,605,237,RC,M,SC,158
7/28/2005,10305,239,RC,M,NS,118
7/28/2005,6605,240,RC,M,SC,145
7/28/2005,6005,241,RC,M,NS,144
7/28/2005,10405,242,RC,M,NS,142
7/28/2005,16005,247,RC,F,NR,123
7/28/2005,6705,251,RC,M,NS,118
7/28/2005,11605,256,RC,M,NS,138
7/28/2005,13405,257,RC,M,SC,163
7/28/2005,6105,258,RC,M,SC,148
7/28/2005,6805,260,RC,F,PL,130
7/28/2005,13505,269,RC,F,PL,132
7/28/2005,7805,270,RC,F,PL,142
7/28/2005,5005,273,RC,M,NS,128
7/28/2005,4005,277,RC,M,NS,120
7/28/2005,13305,284,RC,M,NS,129
7/28/2005,13105,285,RC,M,NS,124
7/28/2005,12405,287,RC,M,NS,128
7/28/2005,9905,289,RC,F,NR,130
7/28/2005,9705,290,RC,M,NS,134
7/28/2005,7005,294,RC,F,NR,114
7/28/2005,8805,295,RC,F,UNK,134
7/28/2005,12705,297,RC,F,NR,127
7/28/2005,1405,301,RC,M,NS,120
7/28/2005,15505,305,RC,M,NS,124
7/28/2005,9305,307,RC,M,NS,117
7/28/2005,3205,308,RC,M,NS,118
7/28/2005,805,314,N,F,NR,99
7/28/2005,14805,315,N,M,NS,100
7/28/2005,13505,316,N,M,NS,80
7/28/2005,11805,317,N,F,NR,128
7/28/2005,13005,321,RC,M,NS,115
7/28/2005,9805,323,N,F,NR,108
7/28/2005,16805,324,N,M,NS,107
7/28/2005,7305,325,N,F,NR,103
7/29/2005,5505,174,RC,M,NS,92
7/29/2005,3105,175,RC,F,-888,-888
7/29/2005,3905,176,RC,F,-888,-888
7/29/2005,7705,182,RC,F,-888,-888
7/29/2005,2305,185,RC,F,PL,124
7/29/2005,2205,187,RC,F,PL,140
7/29/2005,2405,189,RC,M,SC,136
7/29/2005,3705,190,RC,F,-888,-888
7/29/2005,6505,192,RC,F,-888,-888
7/29/2005,13605,197,RC,F,-888,-888
7/29/2005,6505,207,RC,F,-888,-888
7/29/2005,5105,213,RC,F,-888,-888
7/29/2005,1505,218,RC,M,NS,129
7/29/2005,105,220,RC,M,SC,137
7/29/2005,2805,224,RC,M,NS,127
7/29/2005,8405,228,RC,F,NR,122
7/29/2005,1605,230,RC,M,NS,129
7/29/2005,12905,234,RC,M,-888,-888
7/29/2005,4205,235,RC,M,NS,142
7/29/2005,6605,240,RC,M,-888,-888
7/29/2005,6005,241,RC,M,-888,-888
7/29/2005,16005,247,RC,F,-888,-888
7/29/2005,6705,251,RC,M,-888,-888
7/29/2005,705,254,RC,M,NS,128
7/29/2005,11605,256,RC,M,-888,-888
7/29/2005,5305,265,RC,M,SC,140
7/29/2005,13505,269,RC,F,-888,-888
7/29/2005,7805,270,RC,F,-888,-888
7/29/2005,2605,271,RC,M,NS,119
7/29/2005,3605,272,RC,F,NR,134
7/29/2005,3505,276,RC,M,SC,148
7/29/2005,4005,277,RC,M,-888,-888
7/29/2005,3105,279,RC,M,NS,125
7/29/2005,12405,287,RC,M,-888,-888
7/29/2005,1405,301,RC,M,-888,-888
7/29/2005,2705,303,RC,F,NR,115
7/29/2005,15505,305,RC,M,-888,-888
7/29/2005,9305,307,RC,M,-888,-888
7/29/2005,3205,308,RC,M,NS,118
7/29/2005,9605,310,RC,F,NR,92
7/29/2005,805,314,RC,F,-888,-888
7/29/2005,14805,315,RC,M,-888,-888
7/29/2005,2505,318,RC,F,NR,112
7/29/2005,9805,323,RC,F,-888,-888
7/29/2005,7305,325,RC,F,-888,-888
7/29/2005,7605,326,N,F,NR,129
7/29/2005,205,327,N,M,NS,130
7/29/2005,7205,328,RC,M,NS,134
7/30/2005,5505,174,RC,M,-888,-888
7/30/2005,3105,175,RC,F,-888,-888
7/30/2005,7705,182,RC,F,-888,-888
7/30/2005,2305,185,RC,F,-888,-888
7/30/2005,2205,187,RC,F,-888,-888
7/30/2005,2405,189,RC,M,-888,-888
7/30/2005,3705,190,RC,F,-888,-888
7/30/2005,6505,192,RC,F,-888,-888
7/30/2005,4105,194,RC,F,-888,-888
7/30/2005,8105,203,RC,M,-888,-888
7/30/2005,7405,204,RC,M,-888,-888
7/30/2005,8005,206,RC,F,-888,-888
7/30/2005,5105,213,RC,F,-888,-888
7/30/2005,9405,216,RC,F,PL,138
7/30/2005,12805,217,RC,F,-888,-888
7/30/2005,1505,218,RC,M,-888,-888
7/30/2005,2405,218,RC,M,-888,-888
7/30/2005,3405,219,RC,M,NS,135
7/30/2005,105,220,RC,M,-888,-888
7/30/2005,2805,224,RC,M,-888,-888
7/30/2005,4705,228,RC,F,-888,-888
7/30/2005,9005,229,RC,F,-888,-888
7/30/2005,1605,230,RC,M,-888,-888
7/30/2005,3005,232,RC,M,-888,-888
7/30/2005,8405,233,RC,M,NS,155
7/30/2005,12905,234,RC,M,-888,-888
7/30/2005,4205,235,RC,M,-888,-888
7/30/2005,5405,238,RC,M,NS,132
7/30/2005,10305,239,RC,M,-888,-888
7/30/2005,6605,240,RC,M,-888,-888
7/30/2005,6005,241,RC,M,-888,-888
7/30/2005,10405,242,RC,M,-888,-888
7/30/2005,16005,247,RC,F,-888,-888
7/30/2005,11405,250,RC,F,PL,120
7/30/2005,6705,251,RC,M,-888,-888
7/30/2005,5605,252,RC,M,SC,159
7/30/2005,705,254,RC,M,-888,-888
7/30/2005,11605,256,RC,M,NS,138
7/30/2005,13405,257,RC,M,-888,-888
7/30/2005,6105,258,RC,M,-888,-888
7/30/2005,6805,260,RC,F,-888,-888
7/30/2005,3205,267,RC,F,PL,122
7/30/2005,13505,269,RC,F,-888,-888
7/30/2005,2605,271,RC,M,-888,-888
7/30/2005,5005,273,RC,M,-888,-888
7/30/2005,9505,275,RC,F,PL,144
7/30/2005,4005,277,RC,M,-888,-888
7/30/2005,17105,278,RC,F,NR,101
7/30/2005,3105,279,RC,M,-888,-888
7/30/2005,7105,280,RC,F,NR,125
7/30/2005,13305,284,RC,M,-888,-888
7/30/2005,12405,287,RC,M,-888,-888
7/30/2005,9905,289,RC,F,-888,-888
7/30/2005,9705,290,RC,M,-888,-888
7/30/2005,7005,294,RC,F,-888,-888
7/30/2005,12705,297,RC,F,-888,-888
7/30/2005,5105,304,RC,M,NS,121
7/30/2005,15505,305,RC,M,-888,-888
7/30/2005,15805,306,RC,M,NS,133
7/30/2005,9605,310,RC,F,-888,-888
7/30/2005,2505,318,RC,F,-888,-888
7/30/2005,8605,320,RC,F,NR,122
7/30/2005,13005,321,RC,M,-888,-888
7/30/2005,9805,323,RC,F,-888,-888
7/30/2005,9805,323,RC,F,-888,-888
7/30/2005,16805,324,RC,M,-888,-888
7/30/2005,7305,325,RC,F,-888,-888
7/30/2005,7605,326,RC,F,-888,-888
7/30/2005,7205,328,RC,M,-888,-888
7/30/2005,16505,333,N,M,NS,145
7/30/2005,16305,335,N,M,NS,118
7/30/2005,16905,336,N,M,NS,133
8/26/2005,305,172,RC,F,RL,134
8/26/2005,5505,174,RC,M,NS,133
8/26/2005,3905,176,RC,F,PL,153
8/26/2005,7705,182,RC,F,PL,134
8/26/2005,5805,183,RC,F,UNK,148
8/26/2005,5905,184,RC,F,PL,152
8/26/2005,2305,185,RC,F,PL,123
8/26/2005,2605,187,RC,F,-888,-888
8/26/2005,2405,189,RC,M,SC,138
8/26/2005,3705,190,RC,F,PL,122
8/26/2005,6505,192,RC,F,PL,130
8/26/2005,4105,194,RC,F,RL,138
8/26/2005,13605,197,RC,F,PL,139
8/26/2005,2705,201,RC,F,PL,132
8/26/2005,8105,203,RC,M,SC,142
8/26/2005,7405,204,RC,M,SC,158
8/26/2005,8005,206,RC,F,NR,131
8/26/2005,6505,207,RC,F,PL,136
8/26/2005,6905,210,RC,F,UNK,137
8/26/2005,5205,213,RC,F,RL,138
8/26/2005,6205,214,RC,M,SC,160
8/26/2005,12805,217,RC,F,RL,128
8/26/2005,1505,218,RC,M,NS,120
8/26/2005,3405,219,RC,M,NS,142
8/26/2005,8505,223,RC,F,RL,140
8/26/2005,10905,227,RC,F,NR,139
8/26/2005,4705,228,RC,F,NR,120
8/26/2005,2305,230,RC,M,NS,122
8/26/2005,3005,232,RC,M,NS,138
8/26/2005,4505,233,RC,M,NS,154
8/26/2005,12905,234,RC,M,NS,128
8/26/2005,10105,235,RC,M,NS,143
8/26/2005,7505,236,RC,M,SC,149
8/26/2005,10305,239,RC,M,NS,124
8/26/2005,6605,240,RC,M,SC,145
8/26/2005,6005,241,RC,M,NS,145
8/26/2005,10405,242,RC,M,NS,144
8/26/2005,5305,246,RC,M,NS,136
8/26/2005,16005,247,RC,F,NR,124
8/26/2005,8605,248,RC,F,NR,131
8/26/2005,11405,250,RC,F,PL,126
8/26/2005,6705,251,RC,M,NS,121
8/26/2005,6405,252,RC,M,SC,163
8/26/2005,705,254,RC,M,NS,124
8/26/2005,11305,256,RC,M,NS,142
8/26/2005,6105,258,RC,M,NS,153
8/26/2005,6805,260,RC,F,PL,132
8/26/2005,17005,267,RC,F,P,124
8/26/2005,15905,268,RC,M,SC,158
8/26/2005,7805,270,RC,F,PL,138
8/26/2005,2605,271,RC,M,NS,124
8/26/2005,3605,272,RC,F,NR,138
8/26/2005,5005,273,RC,M,NS,128
8/26/2005,3505,276,RC,M,SC,140
8/26/2005,4005,277,RC,M,NS,123
8/26/2005,17105,278,RC,F,NR,103
8/26/2005,3105,279,RC,M,NS,126
8/26/2005,7105,280,RC,F,NR,127
8/26/2005,14305,282,RC,M,SC,140
8/26/2005,13305,284,RC,M,NS,130
8/26/2005,13105,285,RC,M,NS,127
8/26/2005,9705,290,RC,M,NS,138
8/26/2005,7705,292,RC,F,NR,138
8/26/2005,8805,295,RC,F,PL,130
8/26/2005,12705,297,RC,F,NR,129
8/26/2005,8905,299,RC,F,NR,142
8/26/2005,1405,301,RC,M,NS,122
8/26/2005,2705,303,RC,F,NR,119
8/26/2005,15805,306,RC,M,NS,132
8/26/2005,9605,310,RC,F,NR,102
8/26/2005,405,312,RC,F,NR,114
8/26/2005,5805,313,RC,M,NS,117
8/26/2005,11805,317,RC,F,NR,122
8/26/2005,2505,318,RC,F,NR,116
8/26/2005,7205,320,RC,F,NR,133
8/26/2005,9805,323,RC,F,NR,119
8/26/2005,16805,324,RC,M,NS,115
8/26/2005,7305,325,RC,F,NR,111
8/26/2005,16605,326,RC,F,NR,129
8/26/2005,16505,333,RC,M,NS,137
8/26/2005,16905,336,RC,M,NS,138
8/26/2005,16205,337,N,F,NR,124
8/26/2005,16405,338,N,F,NR,99
8/26/2005,11305,339,N,M,NS,92
8/26/2005,9105,340,N,M,NS,154
8/26/2005,16705,341,N,F,NR,114
8/26/2005,17305,342,N,M,NS,116
8/26/2005,17205,343,N,M,NS,130
8/27/2005,305,172,RC,F,-888,-888
8/27/2005,7705,182,RC,F,-888,-888
8/27/2005,16105,183,RC,F,-888,-888
8/27/2005,5905,184,RC,F,-888,-888
8/27/2005,16105,189,RC,M,-888,-888
8/27/2005,3705,190,RC,F,-888,-888
8/27/2005,6505,192,RC,F,-888,-888
8/27/2005,13605,197,RC,F,-888,-888
8/27/2005,2705,201,RC,F,-888,-888
8/27/2005,8105,203,RC,M,-888,-888
8/27/2005,7405,204,RC,M,SC,156
8/27/2005,8005,206,RC,F,-888,-888
8/27/2005,11205,209,RC,M,SC,138
8/27/2005,9405,216,RC,F,RL,138
8/27/2005,12805,217,RC,F,-888,-888
8/27/2005,10505,218,RC,M,-888,-888
8/27/2005,8505,223,RC,F,-888,-888
8/27/2005,2805,224,RC,M,NS,120
8/27/2005,8405,228,RC,F,-888,-888
8/27/2005,3005,232,RC,M,-888,-888
8/27/2005,12905,234,RC,M,NS,126
8/27/2005,6605,240,RC,M,-888,-888
8/27/2005,6005,241,RC,M,NS,146
8/27/2005,16005,247,RC,F,-888,-888
8/27/2005,11405,250,RC,F,-888,-888
8/27/2005,6705,251,RC,M,-888,-888
8/27/2005,805,254,RC,M,-888,-888
8/27/2005,11605,256,RC,M,-888,-888
8/27/2005,13405,257,RC,M,NS,154
8/27/2005,15905,268,RC,M,-888,-888
8/27/2005,13505,269,RC,F,PL,130
8/27/2005,2605,271,RC,M,-888,-888
8/27/2005,5005,273,RC,M,-888,-888
8/27/2005,4005,277,RC,M,-888,-888
8/27/2005,17105,278,RC,F,-888,-888
8/27/2005,3105,279,RC,M,-888,-888
8/27/2005,12405,285,RC,M,-888,-888
8/27/2005,9905,289,RC,F,NR,133
8/27/2005,9705,290,RC,M,-888,-888
8/27/2005,7705,292,RC,F,-888,-888
8/27/2005,7005,294,RC,F,NR,126
8/27/2005,16305,296,RC,M,NS,126
8/27/2005,12505,297,RC,F,-888,-888
8/27/2005,8905,299,RC,F,-888,-888
8/27/2005,1405,301,RC,M,-888,-888
8/27/2005,2705,303,RC,F,-888,-888
8/27/2005,9305,307,RC,M,NS,118
8/27/2005,9605,310,RC,F,-888,-888
8/27/2005,405,312,RC,F,-888,-888
8/27/2005,5805,313,RC,M,-888,-888
8/27/2005,14805,315,RC,M,NS,146
8/27/2005,11805,317,RC,F,-888,-888
8/27/2005,2505,318,RC,F,-888,-888
8/27/2005,13005,321,RC,M,NS,125
8/27/2005,16805,324,RC,M,-888,-888
8/27/2005,7605,326,RC,F,-888,-888
8/27/2005,16505,333,RC,M,-888,-888
8/27/2005,16905,336,RC,M,-888,-888
8/27/2005,16205,337,RC,F,-888,-888
8/27/2005,11305,339,RC,M,-888,-888
8/27/2005,17305,342,RC,M,NS,113
8/27/2005,17205,343,RC,M,-888,-888
8/27/2005,3305,344,N,F,NR,116
8/28/2005,-999,174,RC,M,-888,-888
8/28/2005,16105,183,RC,F,-888,-888
8/28/2005,2305,185,RC,F,-888,-888
8/28/2005,2205,187,RC,F,RL,130
8/28/2005,16105,189,RC,M,-888,-888
8/28/2005,6505,192,RC,F,-888,-888
8/28/2005,4105,194,RC,F,-888,-888
8/28/2005,2705,201,RC,F,-888,-888
8/28/2005,8105,203,RC,M,-888,-888
8/28/2005,6505,207,RC,F,-888,-888
8/28/2005,12805,217,RC,F,-888,-888
8/28/2005,10505,218,RC,M,-888,-888
8/28/2005,8505,223,RC,F,-888,-888
8/28/2005,2805,224,RC,M,-888,-888
8/28/2005,4705,228,RC,F,-888,-888
8/28/2005,1605,230,RC,M,-888,-888
8/28/2005,3005,232,RC,M,-888,-888
8/28/2005,12905,234,RC,M,-888,-888
8/28/2005,10105,235,RC,M,-888,-888
8/28/2005,5205,246,RC,M,-888,-888
8/28/2005,8605,248,RC,F,-888,-888
8/28/2005,11405,250,RC,F,-888,-888
8/28/2005,6705,251,RC,M,-888,-888
8/28/2005,5605,252,RC,M,-888,-888
8/28/2005,705,254,RC,M,-888,-888
8/28/2005,11405,256,RC,M,-888,-888
8/28/2005,6105,258,RC,M,-888,-888
8/28/2005,3205,267,RC,F,-888,-888
8/28/2005,7805,270,RC,F,-888,-888
8/28/2005,2605,271,RC,M,-888,-888
8/28/2005,17005,272,RC,F,-888,-888
8/28/2005,5005,273,RC,M,-888,-888
8/28/2005,15705,274,RC,F,NR,134
8/28/2005,17105,278,RC,F,-888,-888
8/28/2005,3105,279,RC,M,-888,-888
8/28/2005,2405,285,RC,M,-888,-888
8/28/2005,9805,289,RC,F,NR,133
8/28/2005,9705,290,RC,M,-888,-888
8/28/2005,10305,292,RC,F,-888,-888
8/28/2005,16305,296,RC,M,-888,-888
8/28/2005,12705,297,RC,F,-888,-888
8/28/2005,8905,299,RC,F,-888,-888
8/28/2005,1405,301,RC,M,-888,-888
8/28/2005,2705,303,RC,F,-888,-888
8/28/2005,9305,307,RC,M,-888,-888
8/28/2005,405,312,RC,F,-888,-888
8/28/2005,5805,313,RC,M,-888,-888
8/28/2005,11905,317,RC,F,-888,-888
8/28/2005,2505,318,RC,F,-888,-888
8/28/2005,7205,320,RC,F,-888,-888
8/28/2005,16805,323,RC,F,-888,-888
8/28/2005,16505,333,RC,M,-888,-888
8/28/2005,16905,336,RC,M,-888,-888
8/28/2005,16205,337,RC,F,-888,-888
8/28/2005,11305,339,RC,M,-888,-888
8/28/2005,16705,341,RC,F,-888,-888
8/28/2005,17305,342,RC,M,-888,-888
8/28/2005,3305,344,RC,F,-888,-888
9/23/2005,305,172,RC,F,RL,136
9/23/2005,5505,174,RC,M,NS,137
9/23/2005,3105,175,RC,F,RL,145
9/23/2005,3905,176,RC,F,PL,159
9/23/2005,7705,182,RC,F,RL,140
9/23/2005,16105,183,RC,F,PL,149
9/23/2005,5905,184,RC,F,PL,152
9/23/2005,2305,185,RC,F,PL,122
9/23/2005,2205,187,RC,F,PL,131
9/23/2005,2405,189,RC,M,SC,142
9/23/2005,3705,190,RC,F,PL,132
9/23/2005,6305,192,RC,F,PL,134
9/23/2005,4105,194,RC,F,PL,139
9/23/2005,13605,197,RC,F,PL,140
9/23/2005,2705,201,RC,F,PL,131
9/23/2005,8105,203,RC,M,SC,145
9/23/2005,7405,204,RC,M,SC,160
9/23/2005,8005,206,RC,F,NR,132
9/23/2005,6505,207,RC,F,RL,134
9/23/2005,11205,209,RC,M,SC,154
9/23/2005,5105,213,RC,F,PL,136
9/23/2005,6205,214,RC,M,SC,164
9/23/2005,12805,217,RC,F,RL,144
9/23/2005,3405,219,RC,M,SC,162
9/23/2005,8505,223,RC,F,PL,138
9/23/2005,2805,224,RC,M,SC,130
9/23/2005,11005,227,RC,F,NR,148
9/23/2005,4705,228,RC,F,NR,124
9/23/2005,1605,230,RC,M,SC,128
9/23/2005,3005,232,RC,M,SC,146
9/23/2005,12905,234,RC,M,SC,139
9/23/2005,4205,235,RC,M,SC,146
9/23/2005,7505,236,RC,M,SC,149
9/23/2005,605,237,RC,M,SC,156
9/23/2005,5405,238,RC,M,NS,143
9/23/2005,10305,239,RC,M,SC,130
9/23/2005,6005,241,RC,M,SC,157
9/23/2005,10405,242,RC,M,NS,144
9/23/2005,5205,246,RC,M,SC,140
9/23/2005,8605,248,RC,F,NR,130
9/23/2005,11805,250,RC,F,RL,121
9/23/2005,6705,251,RC,M,NS,128
9/23/2005,6405,252,RC,M,SC,164
9/23/2005,705,254,RC,M,SC,128
9/23/2005,11305,256,RC,M,NS,154
9/23/2005,13405,257,RC,M,SC,166
9/23/2005,6105,258,RC,M,SC,156
9/23/2005,6805,260,RC,F,RL,128
9/23/2005,3205,267,RC,F,PL,127
9/23/2005,15905,268,RC,M,SC,162
9/23/2005,13505,269,RC,F,RL,135
9/23/2005,7805,270,RC,F,RL,142
9/23/2005,2605,271,RC,M,SC,130
9/23/2005,3605,272,RC,F,NR,140
9/23/2005,5005,273,RC,M,NS,126
9/23/2005,9305,274,RC,F,NR,126
9/23/2005,4005,277,RC,M,NS,134
9/23/2005,17105,278,RC,F,NR,116
9/23/2005,3105,279,RC,M,NS,136
9/23/2005,7105,280,RC,F,NR,132
9/23/2005,11105,281,RC,M,SC,136
9/23/2005,14305,282,RC,M,SC,150
9/23/2005,13305,284,RC,M,SC,136
9/23/2005,13105,285,RC,M,SC,138
9/23/2005,18205,289,RC,F,NR,135
9/23/2005,7705,292,RC,F,NR,134
9/23/2005,7005,294,RC,F,NR,122
9/23/2005,8805,295,RC,F,PL,135
9/23/2005,16305,296,RC,M,SC,138
9/23/2005,12505,297,RC,F,NR,136
9/23/2005,8905,299,RC,F,NR,144
9/23/2005,2705,303,RC,F,NR,116
9/23/2005,9605,304,RC,M,NS,134
9/23/2005,15805,306,RC,M,NS,142
9/23/2005,9305,307,RC,M,NS,116
9/23/2005,5305,310,RC,F,NR,112
9/23/2005,405,312,RC,F,NR,116
9/23/2005,5805,313,RC,M,NS,124
9/23/2005,805,314,RC,F,NR,109
9/23/2005,8705,316,RC,M,NS,107
9/23/2005,11905,317,RC,F,NR,128
9/23/2005,2505,318,RC,F,NR,122
9/23/2005,13005,321,RC,M,SC,138
9/23/2005,9805,323,RC,F,NR,122
9/23/2005,16805,324,RC,M,SC,120
9/23/2005,7305,325,RC,F,NR,114
9/23/2005,7605,326,RC,F,NR,136
9/23/2005,205,327,RC,M,NS,140
9/23/2005,16505,333,RC,M,SC,146
9/23/2005,16905,336,RC,M,NS,146
9/23/2005,16205,337,RC,F,NR,124
9/23/2005,16405,338,RC,F,NR,116
9/23/2005,16705,341,RC,F,NR,116
9/23/2005,2205,342,RC,M,SC,129
9/23/2005,3205,343,RC,M,NS,134
9/23/2005,3305,344,RC,F,NR,118
9/23/2005,14805,345,N,M,NS,136
9/23/2005,14805,346,N,F,RL,151
9/23/2005,6805,347,N,F,NR,126
9/23/2005,18105,348,N,M,NS,124
9/23/2005,15405,349,N,M,NS,120
9/24/2005,305,172,RC,F,-888,-888
9/24/2005,5505,174,RC,M,-888,-888
9/24/2005,3905,176,RC,F,-888,-888
9/24/2005,7705,182,RC,F,-888,-888
9/24/2005,16105,183,RC,F,-888,-888
9/24/2005,5905,184,RC,F,-888,-888
9/24/2005,2305,185,RC,F,-888,-888
9/24/2005,2205,187,RC,F,-888,-888
9/24/2005,2405,189,RC,M,-888,-888
9/24/2005,16005,190,RC,F,-888,-888
9/24/2005,16705,192,RC,F,-888,-888
9/24/2005,6205,194,RC,F,-888,-888
9/24/2005,13605,197,RC,F,-888,-888
9/24/2005,2705,201,RC,F,-888,-888
9/24/2005,7305,203,RC,M,-888,-888
9/24/2005,7405,204,RC,M,-888,-888
9/24/2005,8005,206,RC,F,-888,-888
9/24/2005,6505,207,RC,F,-888,-888
9/24/2005,5105,213,RC,F,-888,-888
9/24/2005,6205,214,RC,M,-888,-888
9/24/2005,9405,216,RC,F,RL,143
9/24/2005,12805,217,RC,F,-888,-888
9/24/2005,105,220,RC,M,SC,143
9/24/2005,8405,228,RC,F,-888,-888
9/24/2005,17905,230,RC,M,-888,-888
9/24/2005,3005,232,RC,M,-888,-888
9/24/2005,12905,234,RC,M,-888,-888
9/24/2005,10305,239,RC,M,-888,-888
9/24/2005,10405,242,RC,M,-888,-888
9/24/2005,16005,247,RC,F,NR,120
9/24/2005,8605,248,RC,F,-888,-888
9/24/2005,11405,250,RC,F,-888,-888
9/24/2005,6705,251,RC,M,-888,-888
9/24/2005,11605,256,RC,M,-888,-888
9/24/2005,6805,260,RC,F,-888,-888
9/24/2005,3205,267,RC,F,-888,-888
9/24/2005,15905,268,RC,M,-888,-888
9/24/2005,13505,269,RC,F,-888,-888
9/24/2005,7805,270,RC,F,-888,-888
9/24/2005,2605,271,RC,M,-888,-888
9/24/2005,15705,274,RC,F,-888,-888
9/24/2005,3505,276,RC,M,SC,146
9/24/2005,4005,277,RC,M,-888,-888
9/24/2005,17105,278,RC,F,-888,-888
9/24/2005,3105,279,RC,M,-888,-888
9/24/2005,7105,280,RC,F,-888,-888
9/24/2005,11005,282,RC,M,-888,-888
9/24/2005,13305,284,RC,M,-888,-888
9/24/2005,13105,285,RC,M,-888,-888
9/24/2005,16305,296,RC,M,-888,-888
9/24/2005,12505,297,RC,F,-888,-888
9/24/2005,9005,299,RC,F,-888,-888
9/24/2005,9605,304,RC,M,-888,-888
9/24/2005,15805,306,RC,M,-888,-888
9/24/2005,9305,307,RC,M,-888,-888
9/24/2005,5305,310,RC,F,-888,-888
9/24/2005,405,312,RC,F,-888,-888
9/24/2005,5805,313,RC,M,-888,-888
9/24/2005,805,314,RC,F,-888,-888
9/24/2005,11905,317,RC,F,-888,-888
9/24/2005,13005,321,RC,M,-888,-888
9/24/2005,16805,323,RC,F,-888,-888
9/24/2005,16805,324,RC,M,-888,-888
9/24/2005,16605,326,RC,F,-888,-888
9/24/2005,205,327,RC,M,-888,-888
9/24/2005,16505,333,RC,M,-888,-888
9/24/2005,16905,336,RC,M,-888,-888
9/24/2005,16405,338,RC,F,-888,-888
9/24/2005,2205,342,RC,M,-888,-888
9/24/2005,17205,343,RC,M,-888,-888
9/24/2005,3305,344,RC,F,-888,-888
9/24/2005,14805,345,RC,M,-888,-888
9/24/2005,18105,348,RC,M,-888,-888
9/24/2005,17605,350,N,M,NS,138
9/25/2005,5505,174,RC,M,-888,-888
9/25/2005,3905,176,RC,F,-888,-888
9/25/2005,9005,182,RC,F,-888,-888
9/25/2005,5905,184,RC,F,-888,-888
9/25/2005,1605,185,RC,F,-888,-888
9/25/2005,2205,187,RC,F,-888,-888
9/25/2005,3705,190,RC,F,-888,-888
9/25/2005,13605,197,RC,F,-888,-888
9/25/2005,2705,201,RC,F,-888,-888
9/25/2005,8105,203,RC,M,-888,-888
9/25/2005,7405,204,RC,M,-888,-888
9/25/2005,8005,206,RC,F,-888,-888
9/25/2005,6505,207,RC,F,-888,-888
9/25/2005,6905,210,RC,F,RL,133
9/25/2005,5105,213,RC,F,-888,-888
9/25/2005,12805,217,RC,F,-888,-888
9/25/2005,1505,218,RC,M,SC,133
9/25/2005,8505,223,RC,F,-888,-888
9/25/2005,2805,224,RC,M,-888,-888
9/25/2005,11005,227,RC,F,-888,-888
9/25/2005,1605,230,RC,M,-888,-888
9/25/2005,3005,232,RC,M,-888,-888
9/25/2005,12905,234,RC,M,-888,-888
9/25/2005,4205,235,RC,M,-888,-888
9/25/2005,7505,236,RC,M,-888,-888
9/25/2005,605,237,RC,M,-888,-888
9/25/2005,6805,239,RC,M,-888,-888
9/25/2005,6605,240,RC,M,-888,-888
9/25/2005,6005,241,RC,M,-888,-888
9/25/2005,9005,242,RC,M,-888,-888
9/25/2005,16005,247,RC,F,-888,-888
9/25/2005,11405,250,RC,F,-888,-888
9/25/2005,6705,251,RC,M,-888,-888
9/25/2005,6405,252,RC,M,-888,-888
9/25/2005,705,254,RC,M,-888,-888
9/25/2005,11605,256,RC,M,-888,-888
9/25/2005,13405,257,RC,M,-888,-888
9/25/2005,6105,258,RC,M,-888,-888
9/25/2005,6805,260,RC,F,-888,-888
9/25/2005,3205,267,RC,F,-888,-888
9/25/2005,15905,268,RC,M,-888,-888
9/25/2005,13505,269,RC,F,-888,-888
9/25/2005,7805,270,RC,F,-888,-888
9/25/2005,5005,273,RC,M,-888,-888
9/25/2005,9505,275,RC,F,RL,146
9/25/2005,4005,277,RC,M,-888,-888
9/25/2005,17105,278,RC,F,-888,-888
9/25/2005,11105,281,RC,M,-888,-888
9/25/2005,14305,282,RC,M,-888,-888
9/25/2005,13305,284,RC,M,-888,-888
9/25/2005,13105,285,RC,M,-888,-888
9/25/2005,10305,292,RC,F,-888,-888
9/25/2005,7005,294,RC,F,-888,-888
9/25/2005,8705,295,RC,F,-888,-888
9/25/2005,10405,299,RC,F,-888,-888
9/25/2005,1405,301,RC,M,SC,129
9/25/2005,9605,304,RC,M,-888,-888
9/25/2005,5805,313,RC,M,-888,-888
9/25/2005,8705,316,RC,M,-888,-888
9/25/2005,11905,317,RC,F,-888,-888
9/25/2005,13005,321,RC,M,-888,-888
9/25/2005,16805,323,RC,F,-888,-888
9/25/2005,7205,325,RC,F,-888,-888
9/25/2005,7605,326,RC,F,-888,-888
9/25/2005,16505,333,RC,M,-888,-888
9/25/2005,13605,335,RC,M,SC,135
9/25/2005,16905,336,RC,M,-888,-888
9/25/2005,16205,337,RC,F,-888,-888
9/25/2005,16405,338,RC,F,-888,-888
9/25/2005,17205,343,RC,M,-888,-888
9/25/2005,3305,344,RC,F,-888,-888
9/25/2005,18105,348,RC,M,-888,-888
9/25/2005,14805,351,N,M,SC,-888
9/25/2005,14805,352,N,M,NS,121
10/21/2005,305,172,RC,F,RL,137
10/21/2005,5505,174,RC,M,NS,144
10/21/2005,3905,176,RC,F,RL,152
