PERIOD,DATE,PLOT,MND ID,LN,QUAD,PSPP,PCOV,PHT,PF,KRF,RBF,SDUNK,SDP,SDKR,SDRD,SDAN,BY
F00,09/21/00,K,KM20,W,5,EPTO,0.5,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM20,W,5,SPCR,4.5,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,1,TILA2,0.5,10,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,2,CHSES,0.3,6,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,2,KAPA,0.8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,3,DAPU7,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,3,SPCO4,1.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,3,TILA2,0.1,3,0,0,0,0.0,0.0,8.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,4,BOGR2,3.5,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,4,DAPU7,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,5,BOGR2,7.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,E,5,SPCR,0.5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,1,TILA2,2.0,23,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,2,BOER4,5.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,3,SPCO4,0.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,3,SPCR,0.1,6,0,0,0,0.0,0.0,1.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,4,BOER4,2.8,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,4,SCBR2,0.4,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,4,SPCR,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,5,HIJA,0.3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,5,SPCO4,2.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,5,SPCR,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,N,5,TILA2,0.1,2,0,0,2,0.0,0.0,0.3,0.0,0.0,NA
F00,09/19/00,K,KM21,S,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,2,DAPU7,0.8,10,0,1,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,3,DAPU7,1.0,9,0,0,1,0.0,0.0,2.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,3,SPCO4,1.6,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,4,ARPU6,3.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,4,EPTO,4.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,4,SPFL2,0.5,30,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,5,DAPU7,0.6,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,S,5,SPCO4,3.5,30,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,1,SPCO4,1.4,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,1,TILA2,3.0,19,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,2,DAPU7,0.4,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,2,TILA2,0.5,6,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,3,DAPU7,2.0,11,0,2,0,0.0,0.0,1.5,0.0,0.0,NA
F00,09/19/00,K,KM21,W,4,CHSES,0.1,2,0,1,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,4,EUGL3,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,4,SPCO4,0.8,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,4,TILA2,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,5,BOER4,1.9,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,5,CHSES,0.2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,5,DAPU7,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM21,W,5,TILA2,0.2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,1,SAKA,7.0,36,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,2,ARPU6,1.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,2,BOER4,0.4,13,0,2,0,0.0,0.0,6.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,2,DAPU7,1.6,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,2,TILA2,1.4,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,3,BOER4,1.5,20,0,1,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,4,BOER4,8.0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,E,5,BOER4,0.9,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,N,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM23,N,2,ARPU6,5.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,N,2,BOER4,0.5,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,N,2,DAPU7,1.0,7,0,7,0,0.0,0.0,0.8,0.0,0.0,NA
F00,09/19/00,K,KM23,N,3,DAPU7,1.6,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,N,4,DAPU7,2.0,10,0,3,0,0.0,0.0,1.0,0.0,0.0,NA
F00,09/19/00,K,KM23,N,5,ARPU6,0.9,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,N,5,BOER4,3.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,1,SAKA,8.0,40,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,2,SAKA,6.0,43,0,4,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,3,DAPU7,0.2,4,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,3,SPCO4,0.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,4,ARPU6,1.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,4,BOER4,0.1,7,0,0,0,0.0,0.0,3.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,4,SPCO4,0.4,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,5,ARPU6,0.6,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,5,BOER4,1.3,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,S,5,CHSES,0.1,2,0,1,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,1,NONE,0.0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,2,SPCO4,2.0,28,0,8,0,0.0,0.0,7.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,3,ARPU6,0.9,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,3,BOER4,0.9,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,3,CHSE7,0.2,4,0,4,0,0.0,0.0,6.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,3,DAPU7,1.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,3,SPCO4,2.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,4,BOER4,1.3,20,0,1,0,0.0,0.0,3.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,5,DAPU7,0.5,6,0,0,0,0.0,0.0,1.0,0.0,0.0,NA
F00,09/19/00,K,KM23,W,5,SPCO4,0.8,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,1,TILA2,0.2,4,0,7,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,2,EPTO,0.2,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,2,SOEL,0.1,13,0,1,0,0.0,0.0,6.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,2,SPCO4,8.0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,3,DAPU7,0.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,3,SPCO4,0.4,26,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,4,SPCO4,1.0,30,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,E,5,SPCO4,5.5,31,0,0,0,0.0,0.0,4.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,2,TILA2,0.4,6,0,1,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,3,DAPU7,1.1,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,3,TILA2,0.1,1,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,4,DAPU7,0.4,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,4,MAPIP,1.5,18,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,4,SPCO4,7.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,5,CHLA10,0.3,4,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,5,DAPU7,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,5,GUSA2,1.8,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,N,5,SPCO4,1.1,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,2,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,3,SAKA,2.0,19,0,2,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,4,DAPU7,0.1,5,0,0,0,0.0,0.0,4.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,4,MAPIP,0.4,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,4,SPCO4,6.0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,5,BOER4,9.0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,S,5,SPCO4,0.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,W,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM24,W,2,SPCO4,5.5,30,0,5,0,0.0,0.0,4.0,0.0,0.0,NA
F00,09/21/00,K,KM24,W,3,ARPU6,0.8,12,0,1,0,0.0,0.0,4.0,0.0,0.0,NA
F00,09/21/00,K,KM24,W,3,SPCO4,2.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,W,4,BOER4,1.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM24,W,4,SPCO4,0.8,20,0,1,0,0.0,0.0,4.0,0.0,0.0,NA
F00,09/21/00,K,KM24,W,5,BOER4,9.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,E,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,E,2,KAPA,0.2,6,0,4,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,E,2,SPCO4,1.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,E,3,KAPA,0.4,6,0,3,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,E,4,SCBR2,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,E,4,SPCO4,0.3,12,0,0,0,0.0,0.0,7.0,0.0,0.0,NA
F00,09/21/00,K,KM3,E,5,SPCR,2.5,16,0,0,0,0.0,0.0,7.0,0.0,0.0,NA
F00,09/21/00,K,KM3,N,1,NONE,0.0,0,0,5,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,N,2,KAPA,0.2,6,0,20,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,N,3,CHSES,0.1,1,0,3,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,N,3,KAPA,0.1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,N,4,DAPU7,1.6,9,0,1,0,0.0,0.0,3.0,0.0,0.0,NA
F00,09/21/00,K,KM3,N,5,BOGR2,0.4,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,N,5,DAPU7,1.0,6,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,1,NONE,0.0,0,0,10,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,2,KAPA,6.0,8,0,23,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,3,NONE,0.0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,4,SCBR2,1.9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,4,SPCO4,0.5,18,0,0,1,0.0,0.0,1.5,0.0,0.0,NA
F00,09/21/00,K,KM3,S,4,SPCR,3.2,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,5,SCBR2,0.4,8,0,0,0,0.0,0.0,5.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,5,SPCO4,1.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,S,5,SPCR,0.3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM3,W,1,NONE,0.0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM3,W,2,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,2,KAPA,0.2,3,0,3,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,3,MUAR,0.8,7,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,3,SPCO4,0.4,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,4,CHSES,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,4,DAPU7,0.1,5,0,3,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,4,SPCO4,0.4,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,5,CHSES,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,5,KAPA,0.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,E,5,MUAR,0.7,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,2,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,3,MUAR,0.4,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,3,SPHA,0.1,3,0,2,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,4,MUAR,0.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,4,SPCR,3.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,5,ATCA2,1.5,37,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,5,MUAR,0.5,10,0,3,2,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,N,5,SPCR,1.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,2,SCBR2,0.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,2,SPCR,1.0,28,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,3,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,4,SCBR2,1.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,4,SOEL,0.2,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,4,SPCO4,0.8,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,S,5,SCBR2,1.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,1,SPHA,3.5,24,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,2,DAPU7,0.3,2,0,1,0,0.0,0.0,2.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,2,SPHA,0.8,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,3,SCBR2,1.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,3,SPCO4,0.5,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,4,SCBR2,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,4,SPCO4,2.5,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,5,SAKA,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM53,W,5,SPCR,0.8,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,1,CHIN2,0.3,32,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,1,KAPA,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,2,CHIN2,0.3,30,0,3,0,0.0,0.0,6.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,2,DAPU7,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,2,SCBR2,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,2,TILA2,0.1,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,3,MUAR,0.2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,3,SCBR2,0.1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,3,SPCR,0.2,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,4,CHSE7,0.3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,4,EUGL3,0.1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,4,TILA2,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,E,5,HIJA,4.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,N,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM55,N,2,NONE,0.0,0,0,30,0,0.0,0.0,3.0,0.0,0.0,NA
F00,09/19/00,K,KM55,N,3,MUAR,2.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,N,3,SCBR2,0.5,12,0,6,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,N,3,SPCR,1.5,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,N,4,SCBR2,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,N,5,ARPU6,0.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,2,KAPA,0.2,7,0,2,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,3,DAPU7,0.3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,3,SAKA,4.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,4,DAPU7,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,4,MUAR2,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,4,SPCR,0.4,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,4,TILA2,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,5,ARPU6,0.5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,S,5,SPCR,4.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,1,SPHA,1.0,12,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,2,DAPU7,2.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,3,SCBR2,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,4,MUAR,0.4,11,0,1,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,4,SPCR,1.5,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,5,ARPU6,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,5,SCBR2,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/19/00,K,KM55,W,5,SPCR,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,E,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM56,E,2,SPCO4,0.4,42,0,2,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM56,E,3,SAKA,0.5,42,0,0,0,0.0,0.0,3.0,0.0,0.0,NA
F00,09/21/00,K,KM56,E,4,MUAR,0.2,4,2,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,E,5,MUAR,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,E,5,SPCO4,0.7,29,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,2,HIJA,1.0,13,0,26,1,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,2,SPCO4,6.0,38,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,3,DAPU7,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,4,ARPU6,0.5,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,4,DAPU7,0.5,7,0,4,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,4,HIJA,1.5,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,N,5,DAPU7,3.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,S,1,NONE,0.0,0,0,2,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM56,S,2,NONE,0.0,0,0,8,0,0.0,0.0,9.0,0.0,0.0,NA
F00,09/21/00,K,KM56,S,3,SCBR2,3.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,S,3,SPCO4,0.1,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,S,4,MUAR,3.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/21/00,K,KM56,S,4,SPCR,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
