"year","location","season","night","web","trap","recap","Taxa_sppcode","sex","age","reprod","mass","Taxa_genus","Taxa_species","count","Taxa_family","Taxa_order"
1989,"5plarrea",1,1,1,"127","n","dime","f","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,1,"140","n","dime","m","a","na","35"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,1,"143","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,1,"144","n","dime","m","a","na","36"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,1,"145","n","disp","f","a","na","109"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,1,"260","n","dime","m","a","st","50"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"26","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"27","n","dime","m","a","na","33"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"33","n","dime","m","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"56","n","dime","f","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"69","n","neal","m","a","st","104"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,1,3,"71","n","pgfv","f","a","na","14"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"81","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"83","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"93","n","dime","f","a","l","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"108","n","dior","f","a","na","40"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"120","n","dime","f","j","na","28.5"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,3,"130","n","onar","f","a","na","28"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,1,3,"132","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"1","n","dime","f","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"7","n","dime","f","j","l","28"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"10","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"54","n","onar","f","a","na","20"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,1,5,"67","n","dime","m","a","st","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"92","n","dime","f","a","l","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"93","n","disp","f","a","na","98"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"108","n","dime","f","a","na","32"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"129","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"138","n","dime","f","a","na","32"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,1,5,"144","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"24","n","dime","f","a","na","36"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"32","n","dime","m","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"52","n","pgfv","m","a","st","7.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"60","n","disp","m","a","st","148"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"108","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"127","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"130","n","dime","f","a","na","33.5"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"132","n","pgfv","f","a","l","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"138","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"143","n","dime","m","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"144","n","dime","na","j","na","27"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,1,"260","n","dime","f","a","l","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"12","n","dime","f","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"22","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"45","n","dime","m","a","st","48"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"56","n","onar","f","a","na","29"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,2,3,"69","n","nemi","f","j","na","70"," Neotoma"," micropus",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,2,3,"70","n","nemi","f","j","na","64"," Neotoma"," micropus",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,2,3,"72","n","dime","f","a","l","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"77","n","pgfv","m","a","st","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"84","n","remg","f","a","na","9"," Reithrodontomys"," megalotis",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,2,3,"92","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"93","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"108","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"114","n","onar","f","a","na","35"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,2,3,"128","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,3,"142","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"11","n","dime","f","a","l","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"22","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"59","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"79","n","dime","m","j","na","19"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"83","n","dime","f","j","na","20"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"94","n","dime","f","a","na","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"105","n","dime","m","a","st","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"107","n","onar","f","a","p","20"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,2,5,"120","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"129","n","dime","f","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"131","n","dime","f","a","p","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,2,5,"136","n","onar","m","a","st","20"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",1,2,5,"260","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,1,"17","n","dime","m","a","na","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,1,"43","n","dime","m","a","st","54"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,1,"48","n","pgfv","m","a","st","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,1,"59","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,1,"84","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,1,"144","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,3,"21","n","disp","f","j","na","86"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,3,"34","n","disp","f","a","na","89"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,3,"46","n","dime","f","a","l","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,3,"48","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,3,"142","n","disp","f","a","na","92"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,5,"24","n","dime","m","a","st","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,5,"46","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,5,"55","n","disp","f","a","na","110"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",1,3,5,"72","n","dime","m","a","st","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"8","n","pgfv","m","j","st","5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"9","n","dime","m","a","st","49"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"10","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"11","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"12","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"17","n","disp","f","a","na","130"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"22","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"24","n","dime","m","a","st","52"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"31","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"33","n","dime","m","a","na","36"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"34","n","pmle","m","a","na","22",NA,NA,1,NA,NA
1989,"5plarrea",2,1,1,"44","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"46","n","disp","m","a","st","100"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"47","n","dime","f","a","l","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"48","n","dime","m","a","st","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"54","n","remg","m","a","na","17"," Reithrodontomys"," megalotis",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,1,"56","n","chin","m","a","na","16"," Chetodipus"," intermedius",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"63","n","dime","m","a","st","46"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"69","n","dime","m","a","st","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"70","n","pgfv","f","j","na","5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"72","n","dime","f","a","na","32"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"80","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"81","n","dime","f","a","na","46"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"81","n","onar","f","a","p","26"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,1,"83","n","disp","f","j","na","75"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"84","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"95","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"96","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"101","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"103","n","dime","f","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"104","n","dime","m","j","na","29"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"115","n","dime","f","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"117","n","pgfv","m","a","st","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"119","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"131","n","onar","m","j","na","10"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,1,"132","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"138","n","dime","m","a","st","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"139","n","pgfv","f","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"142","n","pgfv","m","a","st","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"143","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"144","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,1,"260","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"7","n","dime","m","a","st","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"8","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"18","n","dime","m","a","st","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"19","n","dime","na","j","na","28"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"21","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"26","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"30","n","remg","m","a","na","8.5"," Reithrodontomys"," megalotis",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,3,"32","n","disp","f","a","na","100"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"35","n","remg","m","a","st","7.5"," Reithrodontomys"," megalotis",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,3,"38","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"43","n","pgfv","m","a","st","8.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"46","n","pgfv","m","a","st","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"47","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"48","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"51","n","pgfv","m","a","st","6.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"54","n","pgfv","m","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"57","n","pgfv","m","a","st","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"58","n","dime","f","a","na","46"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"60","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"68","n","onar","m","j","na","17"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,3,"70","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"71","n","pgfv","f","a","na","7.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"72","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"80","n","pgfv","m","j","st","5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"82","n","neal","m","a","na","130"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,3,"103","n","pgfv","m","a","st","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"104","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"105","n","onar","f","a","p","28"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,3,"116","n","pgfv","f","a","na","5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"118","n","dime","m","a","na","35"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"120","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"125","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"128","n","remg","f","a","l","7"," Reithrodontomys"," megalotis",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,3,"130","n","pgfv","m","a","st","7.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"141","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,3,"143","n","dime","f","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"7","n","pgfv","m","a","st","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"17","n","pgfv","m","a","st","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"22","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"24","n","dime","m","a","st","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"32","n","pgfv","m","a","st","7.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"33","n","dime","m","a","st","46"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"60","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"65","n","dime","m","a","st","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"71","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"84","n","dime","f","a","na","35"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"94","n","disp","f","a","na","100"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"95","n","dime","f","a","na","36"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"103","n","pgfv","m","a","st","7.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"115","n","disp","m","a","st","150"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"117","n","onar","f","a","p","22"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1989,"5plarrea",2,1,5,"118","n","dime","m","a","st","49"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"120","n","dime","f","a","v","34"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"130","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"134","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"137","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"139","n","dime","m","a","st","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"140","n","pgfv","m","a","st","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"141","n","pgfv","f","a","na","6.5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,1,5,"143","n","dime","f","a","na","35"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"20","n","chin","f","a","na","14"," Chetodipus"," intermedius",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"24","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"33","n","pgfv","m","a","na","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"46","n","disp","m","a","st","100"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"56","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"68","n","dime","m","a","st","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"69","n","dime","f","a","na","30"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"71","n","dime","f","a","na","31"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"83","n","disp","m","j","na","78"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"102","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"130","n","dime","m","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"142","n","pgfv","m","a","st","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,1,"143","n","pgfv","m","a","st","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1989,"5plarrea",2,2,3,"7","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
