"DATE","SEASON","YEAR","PLOT","TRAP","RECAP","TAG_1_LT","TAG_2_RT","PIT_TAG","SEX","AGE","MASS","Comments","Capture_Site","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","count"
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","352",NA,"","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","353",NA,"","M","J","420","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","354",NA,"","M","J","510","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","355",NA,"","F","A","670","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","356",NA,"","M","J","430","","Whites","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","357",NA,"","F","J","370","","Whites","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","358",NA,"","F","J","420","","Whites","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","359",NA,"","F","A","650","","Whites","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","497",NA,"","F","A","745","","Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","498",NA,"","F","A","895","","Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",499,"","M","A","1110","","Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","500",NA,"","F","A","690","","Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",360,"","F","A","740","","Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","475",NA,"","F","A","751","","Las Colinas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",474,"","F","J","385","","Las Colinas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","473",NA,"","F","J","430","","Las Colinas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","472",NA,"","M","J","350","","Las Colinas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",471,"","F","A","660","","Las Colinas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",470,"","F","A","670","","Las Colinas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",469,"","F","A","820","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","468",NA,"","F","J","340","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",467,"","F","A","775","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",466,"","M","A","1040","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",465,"","F","A","820","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","464",NA,"","F","J","325","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",463,"","F","A","720","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","462",NA,"","F","A","830","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","461",NA,"","F","J","370","","Indian School","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","460",NA,"","M","J","395","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","459",NA,"","F","J","390","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","458",NA,"","M","J","450","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",457,"","M","J","480","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","456",NA,"","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",455,"","F","J","350","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","",478,"","M","J","410","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","84",NA,"","F","J","360","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","444",NA,"","F","J","375","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","445",NA,"","F","J","350","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","446",NA,"","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","447",NA,"","M","J","410","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","448",NA,"","F","J","450","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","449",NA,"","F","J","420","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","450",NA,"","M","J","375","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","452",NA,"","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","451",NA,"","F","J","380","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","375",NA,"","F","J","390","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","454",NA,"","M","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"07/02/10","SUMMER",2010,"B",NA,"RELEASE","453",NA,"","F","J","390","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
